피자 ID,주문 ID,피자 이름 ID,주문 수량,주문 날짜,주문 요일,주문 시간,단가,총액,피자 사이즈,피자 종류,피자 재료 목록,피자 이름,사이즈별 가격 구간
29248,12915,ital_cpcllo_l,1,8/4/2015,Tuesday,11:51:14,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,고가
29249,12915,ital_supr_l,1,8/4/2015,Tuesday,11:51:14,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,고가
29252,12915,spinach_fet_l,1,8/4/2015,Tuesday,11:51:14,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,고가
29255,12917,classic_dlx_l,1,8/4/2015,Tuesday,12:38:38,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,고가
29256,12917,ital_supr_l,1,8/4/2015,Tuesday,12:38:38,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,고가
29260,12918,spin_pesto_l,1,8/4/2015,Tuesday,12:42:35,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,고가
29265,12920,classic_dlx_l,1,8/4/2015,Tuesday,12:53:58,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,고가
29266,12920,four_cheese_l,1,8/4/2015,Tuesday,12:53:58,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
29269,12922,southw_ckn_l,1,8/4/2015,Tuesday,13:00:55,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
29270,12923,thai_ckn_l,1,8/4/2015,Tuesday,13:17:21,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
29272,12924,spinach_fet_l,1,8/4/2015,Tuesday,13:39:48,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,고가
29275,12926,sicilian_l,1,8/4/2015,Tuesday,13:42:39,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,고가
29280,12928,four_cheese_l,1,8/4/2015,Tuesday,13:52:32,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
29282,12928,hawaiian_l,1,8/4/2015,Tuesday,13:52:32,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
29283,12928,ital_supr_l,1,8/4/2015,Tuesday,13:52:32,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,고가
29284,12928,mediterraneo_l,2,8/4/2015,Tuesday,13:52:32,20.25,40.5,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,고가
29285,12928,sicilian_l,1,8/4/2015,Tuesday,13:52:32,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,고가
29288,12928,thai_ckn_l,1,8/4/2015,Tuesday,13:52:32,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
29289,12928,veggie_veg_l,1,8/4/2015,Tuesday,13:52:32,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,고가
29296,12932,green_garden_l,1,8/4/2015,Tuesday,14:55:02,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,고가
29307,12939,southw_ckn_l,1,8/4/2015,Tuesday,16:36:00,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
29308,12940,calabrese_l,1,8/4/2015,Tuesday,16:39:01,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,고가
29311,12940,thai_ckn_l,1,8/4/2015,Tuesday,16:39:01,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
29312,12941,bbq_ckn_l,1,8/4/2015,Tuesday,16:42:16,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,고가
29320,12945,soppressata_l,1,8/4/2015,Tuesday,17:14:41,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,고가
29323,12946,southw_ckn_l,1,8/4/2015,Tuesday,17:27:31,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
29324,12947,hawaiian_l,1,8/4/2015,Tuesday,17:40:25,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
29327,12949,mexicana_l,1,8/4/2015,Tuesday,18:10:25,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,고가
29330,12950,peppr_salami_l,1,8/4/2015,Tuesday,18:16:39,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,고가
29340,12956,ckn_pesto_l,1,8/4/2015,Tuesday,19:26:33,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,고가
29344,12958,soppressata_l,1,8/4/2015,Tuesday,19:40:57,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,고가
29346,12960,classic_dlx_l,1,8/4/2015,Tuesday,19:44:26,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,고가
29348,12961,cali_ckn_l,1,8/4/2015,Tuesday,20:09:17,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,고가
29349,12961,hawaiian_l,1,8/4/2015,Tuesday,20:09:17,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
29351,12962,bbq_ckn_l,1,8/4/2015,Tuesday,20:55:04,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,고가
29353,12964,hawaiian_l,1,8/4/2015,Tuesday,21:14:08,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
29354,12964,pep_msh_pep_l,1,8/4/2015,Tuesday,21:14:08,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",중가
29355,12965,four_cheese_l,1,8/4/2015,Tuesday,21:22:24,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
29359,12967,southw_ckn_l,1,8/4/2015,Tuesday,22:14:50,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
29361,12968,thai_ckn_l,1,8/4/2015,Tuesday,22:29:15,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
29363,12970,calabrese_l,1,8/5/2015,Wednesday,11:37:22,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,고가
29367,12973,thai_ckn_l,1,8/5/2015,Wednesday,11:44:39,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
29368,12974,bbq_ckn_l,1,8/5/2015,Wednesday,11:51:17,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,고가
29369,12974,spinach_supr_l,1,8/5/2015,Wednesday,11:51:17,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,고가
29373,12977,ital_veggie_l,1,8/5/2015,Wednesday,11:57:32,21.0,21.0,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,고가
29378,12980,calabrese_l,1,8/5/2015,Wednesday,12:39:42,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,고가
29384,12980,spin_pesto_l,1,8/5/2015,Wednesday,12:39:42,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,고가
29386,12980,thai_ckn_l,1,8/5/2015,Wednesday,12:39:42,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
29388,12981,calabrese_l,1,8/5/2015,Wednesday,12:40:21,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,고가
29389,12981,cali_ckn_l,1,8/5/2015,Wednesday,12:40:21,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,고가
29394,12985,bbq_ckn_l,1,8/5/2015,Wednesday,13:08:43,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,고가
29398,12987,sicilian_l,1,8/5/2015,Wednesday,13:26:46,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,고가
29405,12992,thai_ckn_l,1,8/5/2015,Wednesday,14:51:51,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
29407,12993,ckn_alfredo_l,1,8/5/2015,Wednesday,14:53:02,20.75,20.75,L,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,고가
29409,12993,classic_dlx_l,1,8/5/2015,Wednesday,14:53:02,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,고가
29410,12993,four_cheese_l,1,8/5/2015,Wednesday,14:53:02,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
29416,12994,four_cheese_l,1,8/5/2015,Wednesday,15:00:32,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
29417,12994,hawaiian_l,1,8/5/2015,Wednesday,15:00:32,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
29420,12997,ital_supr_l,1,8/5/2015,Wednesday,15:39:14,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,고가
29422,12998,thai_ckn_l,1,8/5/2015,Wednesday,15:50:11,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
29423,12999,cali_ckn_l,1,8/5/2015,Wednesday,15:56:56,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,고가
29424,12999,five_cheese_l,1,8/5/2015,Wednesday,15:56:56,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
29425,12999,ital_supr_l,1,8/5/2015,Wednesday,15:56:56,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,고가
29433,13002,thai_ckn_l,1,8/5/2015,Wednesday,17:03:25,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
29440,13007,ckn_alfredo_l,1,8/5/2015,Wednesday,17:51:59,20.75,20.75,L,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,고가
29441,13007,spicy_ital_l,1,8/5/2015,Wednesday,17:51:59,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,고가
29442,13007,thai_ckn_l,1,8/5/2015,Wednesday,17:51:59,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
29443,13008,cali_ckn_l,1,8/5/2015,Wednesday,17:54:22,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,고가
29444,13008,prsc_argla_l,1,8/5/2015,Wednesday,17:54:22,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,고가
29445,13008,southw_ckn_l,1,8/5/2015,Wednesday,17:54:22,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
29450,13011,calabrese_l,1,8/5/2015,Wednesday,18:07:15,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,고가
29454,13013,cali_ckn_l,1,8/5/2015,Wednesday,18:27:10,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,고가
29456,13013,mediterraneo_l,1,8/5/2015,Wednesday,18:27:10,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,고가
29458,13014,spicy_ital_l,1,8/5/2015,Wednesday,18:38:00,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,고가
29459,13014,the_greek_l,1,8/5/2015,Wednesday,18:38:00,20.5,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,고가
29460,13015,thai_ckn_l,1,8/5/2015,Wednesday,18:40:23,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
29461,13016,ckn_pesto_l,1,8/5/2015,Wednesday,18:41:32,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,고가
29463,13017,southw_ckn_l,1,8/5/2015,Wednesday,18:52:05,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
29465,13018,hawaiian_l,1,8/5/2015,Wednesday,19:00:33,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
29467,13019,four_cheese_l,1,8/5/2015,Wednesday,19:25:05,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
29471,13020,pep_msh_pep_l,1,8/5/2015,Wednesday,19:25:39,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",중가
29472,13021,napolitana_l,1,8/5/2015,Wednesday,19:33:34,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,고가
29474,13022,ital_supr_l,2,8/5/2015,Wednesday,19:57:33,20.75,41.5,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,고가
29475,13022,mexicana_l,1,8/5/2015,Wednesday,19:57:33,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,고가
29477,13023,ckn_alfredo_l,1,8/5/2015,Wednesday,20:11:12,20.75,20.75,L,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,고가
29483,13025,spicy_ital_l,1,8/5/2015,Wednesday,20:49:23,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,고가
29485,13027,mexicana_l,1,8/5/2015,Wednesday,21:47:37,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,고가
29488,13028,napolitana_l,1,8/5/2015,Wednesday,22:24:09,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,고가
29490,13029,five_cheese_l,1,8/6/2015,Thursday,11:32:47,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
29491,13029,hawaiian_l,1,8/6/2015,Thursday,11:32:47,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
29492,13030,peppr_salami_l,1,8/6/2015,Thursday,11:39:44,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,고가
29497,13032,ckn_pesto_l,1,8/6/2015,Thursday,11:53:16,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,고가
29498,13032,hawaiian_l,1,8/6/2015,Thursday,11:53:16,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
29504,13035,four_cheese_l,1,8/6/2015,Thursday,12:03:55,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
29509,13037,ckn_alfredo_l,1,8/6/2015,Thursday,12:10:30,20.75,20.75,L,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,고가
29513,13038,ital_cpcllo_l,1,8/6/2015,Thursday,12:15:51,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,고가
29524,13044,southw_ckn_l,1,8/6/2015,Thursday,13:10:31,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
29525,13045,napolitana_l,1,8/6/2015,Thursday,13:11:15,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,고가
29527,13047,ital_cpcllo_l,1,8/6/2015,Thursday,13:20:49,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,고가
29529,13047,thai_ckn_l,1,8/6/2015,Thursday,13:20:49,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
29539,13052,spicy_ital_l,1,8/6/2015,Thursday,14:03:15,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,고가
29540,13053,four_cheese_l,1,8/6/2015,Thursday,14:06:41,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
29542,13053,napolitana_l,1,8/6/2015,Thursday,14:06:41,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,고가
29546,13054,hawaiian_l,1,8/6/2015,Thursday,14:07:20,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
29551,13055,cali_ckn_l,1,8/6/2015,Thursday,14:12:17,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,고가
29555,13057,five_cheese_l,1,8/6/2015,Thursday,14:52:04,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
29557,13058,hawaiian_l,1,8/6/2015,Thursday,14:54:55,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
29559,13060,pep_msh_pep_l,1,8/6/2015,Thursday,15:35:15,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",중가
29560,13060,peppr_salami_l,1,8/6/2015,Thursday,15:35:15,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,고가
29561,13060,southw_ckn_l,1,8/6/2015,Thursday,15:35:15,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
29562,13061,pepperoni_l,1,8/6/2015,Thursday,15:46:01,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,저가
29570,13065,classic_dlx_l,1,8/6/2015,Thursday,16:45:15,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,고가
29572,13067,ckn_pesto_l,1,8/6/2015,Thursday,17:16:23,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,고가
29576,13068,spinach_fet_l,1,8/6/2015,Thursday,17:19:02,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,고가
29579,13070,cali_ckn_l,1,8/6/2015,Thursday,17:35:09,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,고가
29581,13071,bbq_ckn_l,1,8/6/2015,Thursday,17:44:40,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,고가
29594,13076,spicy_ital_l,1,8/6/2015,Thursday,18:08:45,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,고가
29596,13077,thai_ckn_l,1,8/6/2015,Thursday,18:10:59,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
29597,13078,hawaiian_l,1,8/6/2015,Thursday,18:31:39,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
29599,13079,bbq_ckn_l,1,8/6/2015,Thursday,18:42:26,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,고가
29600,13079,four_cheese_l,1,8/6/2015,Thursday,18:42:26,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
29603,13080,mexicana_l,1,8/6/2015,Thursday,18:42:45,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,고가
29604,13080,pepperoni_l,1,8/6/2015,Thursday,18:42:45,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,저가
29605,13081,prsc_argla_l,1,8/6/2015,Thursday,18:57:18,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,고가
